Currency,Date,"Exchange Rate"
KWD,2022-10-28,1173.4875
KWD,2022-10-27,1174.5118
KWD,2022-10-26,1172.2758
KWD,2022-10-25,1170.7584
KWD,2022-10-21,1170.3060
KWD,2022-10-20,1171.4378
KWD,2022-10-19,1171.8911
KWD,2022-10-18,1171.5133
KWD,2022-10-17,1170.8716
KWD,2022-10-14,1171.1549
KWD,2022-10-13,1168.9483
KWD,2022-10-12,1169.7019
KWD,2022-10-11,1168.7977
KWD,2022-10-07,1170.6452
KWD,2022-10-06,1172.6121
KWD,2022-10-05,1172.7637
KWD,2022-10-04,1171.5522
KWD,2022-10-03,1170.9473
KWD,2022-09-30,1170.8718
KWD,2022-09-29,1168.9483
KWD,2022-09-28,1168.0077
KWD,2022-09-27,1169.1366
KWD,2022-09-26,1170.8340
KWD,2022-09-23,1172.0441
KWD,2022-09-22,1173.2945
KWD,2022-09-21,1174.6237
KWD,2022-09-20,1175.0040
KWD,2022-09-19,1173.8638
KWD,2022-09-16,1175.1943
KWD,2022-09-15,1173.5470
KWD,2022-09-14,1174.4977
KWD,2022-09-13,1175.3257
KWD,2022-09-12,1174.7154
KWD,2022-09-09,1173.4198
KWD,2022-09-08,1170.4020
KWD,2022-09-07,1170.7404
KWD,2022-09-06,1171.3332
KWD,2022-09-05,1171.9789
KWD,2022-09-02,1172.0169
KWD,2022-09-01,1171.3823
KWD,2022-08-31,1172.2159
KWD,2022-08-30,1172.2583
KWD,2022-08-29,1173.3918
KWD,2022-08-26,1174.1391
KWD,2022-08-25,1173.0301
KWD,2022-08-24,1173.0301
KWD,2022-08-23,1173.6021
KWD,2022-08-22,1173.4670
KWD,2022-08-19,1176.0873
KWD,2022-08-18,1176.0386
KWD,2022-08-17,1176.6086
KWD,2022-08-16,1176.5369
KWD,2022-08-15,1177.5146
KWD,2022-08-12,1177.9011
KWD,2022-08-10,1176.8503
KWD,2022-08-09,1176.8503
KWD,2022-08-08,1175.8188
KWD,2022-08-05,1176.3939
KWD,2022-08-04,1176.0358
KWD,2022-08-03,1177.5706
KWD,2022-08-02,1177.4683
KWD,2022-08-01,1175.6660
KWD,2022-07-29,1174.8616
KWD,2022-07-28,1174.3656
KWD,2022-07-27,1175.1876
KWD,2022-07-26,1175.4363
KWD,2022-07-25,1174.5820
KWD,2022-07-22,1174.3865
KWD,2022-07-21,1175.2071
KWD,2022-07-20,1177.0427
KWD,2022-07-19,1172.6159
KWD,2022-07-18,1172.1854
KWD,2022-07-15,1172.4765
KWD,2022-07-14,1174.6186
KWD,2022-07-12,1172.4921
KWD,2022-07-11,1174.9309
KWD,2022-07-08,1171.8689
KWD,2022-07-07,1173.7801
KWD,2022-07-06,1171.2783
KWD,2022-07-05,1172.5407
KWD,2022-07-04,1172.4642
KWD,2022-07-01,1171.9934
KWD,2022-06-30,1173.5797
KWD,2022-06-29,1172.2801
KWD,2022-06-28,1173.7464
KWD,2022-06-27,1175.9138
KWD,2022-06-24,1175.0701
KWD,2022-06-23,1176.4514
KWD,2022-06-22,1175.2638
KWD,2022-06-21,1178.5691
KWD,2022-06-20,1174.6032
KWD,2022-06-17,1172.6071
KWD,2022-06-16,1171.1961
KWD,2022-06-15,1170.0727
KWD,2022-06-13,1172.7847
KWD,2022-06-10,1174.4736
KWD,2022-06-09,1174.8262
KWD,2022-06-08,1175.7854
KWD,2022-06-07,1175.1877
KWD,2022-06-06,1177.1844
KWD,2022-06-03,1177.5279
KWD,2022-06-02,1177.4694
KWD,2022-06-01,1175.7972
KWD,2022-05-31,1178.9928
KWD,2022-05-30,1180.1112
KWD,2022-05-27,1175.4409
KWD,2022-05-26,1176.0925
KWD,2022-05-25,1175.2008
KWD,2022-05-24,1173.8573
KWD,2022-05-23,1173.7111
KWD,2022-05-20,1173.5660
KWD,2022-05-19,1172.3182
KWD,2022-05-18,1172.2621
KWD,2022-05-17,1171.6333
KWD,2022-05-13,1173.0205
KWD,2022-05-12,1173.0205
KWD,2022-05-11,1188.5305
KWD,2022-05-10,1188.5305
KWD,2022-05-09,1188.7241
KWD,2022-05-06,1169.1184
KWD,2022-05-05,1140.8543
KWD,2022-05-04,1108.5752
KWD,2022-04-29,1113.8807
KWD,2022-04-28,1116.0627
KWD,2022-04-27,1104.9706
KWD,2022-04-26,1113.7226
KWD,2022-04-25,1095.5497
KWD,2022-04-22,1096.6263
KWD,2022-04-21,1097.1017
KWD,2022-04-20,1014.7300
KWD,2022-04-19,1015.9604
KWD,2022-04-18,1028.7635
KWD,2022-04-12,1028.5949
KWD,2022-04-11,1022.0528
KWD,2022-04-08,981.2931
KWD,2022-04-07,983.7982
KWD,2022-04-06,1010.8016
KWD,2022-04-05,1011.2998
KWD,2022-04-04,1021.8168
KWD,2022-04-01,983.7144
KWD,2022-03-31,984.3621
KWD,2022-03-30,1006.1788
KWD,2022-03-29,968.9089
KWD,2022-03-28,969.7370
KWD,2022-03-25,953.4456
KWD,2022-03-24,920.7195
KWD,2022-03-23,923.0415
KWD,2022-03-22,921.3557
KWD,2022-03-21,904.9923
KWD,2022-03-18,881.6090
KWD,2022-03-16,880.6908
KWD,2022-03-15,865.5907
KWD,2022-03-14,829.3894
KWD,2022-03-11,829.7991
KWD,2022-03-10,755.1393
KWD,2022-03-09,755.4312
KWD,2022-03-08,665.2103
KWD,2022-03-07,665.8537
KWD,2022-03-04,665.0082
KWD,2022-03-03,665.8536
KWD,2022-03-02,666.4397
KWD,2022-02-28,663.5329
KWD,2022-02-25,667.7999
KWD,2022-02-24,665.2035
KWD,2022-02-23,664.9836
KWD,2022-02-22,667.8790
KWD,2022-02-21,667.8235
KWD,2022-02-18,668.3667
KWD,2022-02-17,667.5886
KWD,2022-02-15,664.4628
KWD,2022-02-14,665.0594
KWD,2022-02-11,667.6582
KWD,2022-02-10,668.2008
KWD,2022-02-09,668.5390
KWD,2022-02-08,669.7852
KWD,2022-02-07,668.2104
KWD,2022-02-03,666.6335
KWD,2022-02-02,665.7429
KWD,2022-02-01,666.4577
KWD,2022-01-31,663.8871
KWD,2022-01-28,663.9967
KWD,2022-01-27,667.8790
KWD,2022-01-26,666.6276
KWD,2022-01-25,668.1625
KWD,2022-01-24,668.1662
KWD,2022-01-21,670.6470
KWD,2022-01-20,664.9238
KWD,2022-01-19,667.8712
KWD,2022-01-18,668.4238
KWD,2022-01-13,667.4530
KWD,2022-01-12,664.0667
KWD,2022-01-11,663.9956
KWD,2022-01-10,667.0447
KWD,2022-01-07,665.1954
KWD,2022-01-06,664.4677
KWD,2022-01-05,666.2090
KWD,2022-01-04,661.1133
KWD,2022-01-03,662.5692
KWD,2021-12-31,662.5473
KWD,2021-12-30,671.0744
KWD,2021-12-29,664.0238
KWD,2021-12-28,665.7301
KWD,2021-12-27,663.9284
KWD,2021-12-24,663.9284
KWD,2021-12-23,662.9122
KWD,2021-12-22,664.7123
KWD,2021-12-21,664.8959
KWD,2021-12-20,669.8344
KWD,2021-12-17,664.6387
KWD,2021-12-16,661.4751
KWD,2021-12-15,666.5775
KWD,2021-12-14,666.3135
KWD,2021-12-13,665.0031
KWD,2021-12-10,663.9598
KWD,2021-12-09,664.3847
KWD,2021-12-08,665.7239
KWD,2021-12-07,660.6441
KWD,2021-12-06,668.5398
KWD,2021-12-03,663.0675
KWD,2021-12-02,667.7688
KWD,2021-12-01,668.2567
KWD,2021-11-30,667.4399
KWD,2021-11-29,666.4185
KWD,2021-11-26,664.5083
KWD,2021-11-25,663.4056
KWD,2021-11-24,663.4651
KWD,2021-11-23,669.0687
KWD,2021-11-22,668.3193
KWD,2021-11-19,668.5138
KWD,2021-11-17,665.8602
KWD,2021-11-16,668.7740
KWD,2021-11-15,668.4642
KWD,2021-11-12,669.7154
KWD,2021-11-11,667.4437
KWD,2021-11-10,670.7703
KWD,2021-11-09,669.6325
KWD,2021-11-08,663.3231
KWD,2021-11-05,671.4976
KWD,2021-11-03,673.6169
KWD,2021-11-02,671.0847
KWD,2021-11-01,669.4845
KWD,2021-10-29,669.4429
KWD,2021-10-28,663.2111
KWD,2021-10-27,670.3216
KWD,2021-10-26,673.0769
KWD,2021-10-25,670.2625
KWD,2021-10-22,666.9946
KWD,2021-10-21,664.9148
KWD,2021-10-18,663.0646
KWD,2021-10-15,669.2717
KWD,2021-10-14,662.6745
KWD,2021-10-13,662.5369
KWD,2021-10-12,670.9763
KWD,2021-10-11,671.2211
KWD,2021-10-08,672.9660
KWD,2021-10-07,663.3340
KWD,2021-10-06,663.8792
KWD,2021-10-05,663.5700
KWD,2021-10-04,663.8143
KWD,2021-10-01,665.2829
KWD,2021-09-30,663.0386
KWD,2021-09-29,663.8529
KWD,2021-09-28,664.2983
KWD,2021-09-27,664.3415
KWD,2021-09-24,665.3126
KWD,2021-09-23,664.2299
KWD,2021-09-22,663.2272
KWD,2021-09-21,664.2292
KWD,2021-09-17,664.6726
KWD,2021-09-16,665.3570
KWD,2021-09-15,665.2253
KWD,2021-09-14,665.3360
KWD,2021-09-13,665.5574
KWD,2021-09-10,665.1147
KWD,2021-09-09,664.9426
KWD,2021-09-08,665.1697
KWD,2021-09-07,690.0017
KWD,2021-09-06,689.7951
KWD,2021-09-03,689.5427
KWD,2021-09-02,698.6028
KWD,2021-09-01,698.3705
KWD,2021-08-31,698.2544
KWD,2021-08-30,673.7037
KWD,2021-08-27,664.5622
KWD,2021-08-26,664.3961
KWD,2021-08-25,664.3403
KWD,2021-08-24,664.3403
KWD,2021-08-23,663.7888
KWD,2021-08-20,663.8990
KWD,2021-08-19,664.3403
KWD,2021-08-18,664.5612
KWD,2021-08-17,665.0755
KWD,2021-08-16,664.8271
KWD,2021-08-13,664.3935
KWD,2021-08-12,664.8354
KWD,2021-08-11,664.2831
KWD,2021-08-10,664.5612
KWD,2021-08-09,664.5861
KWD,2021-08-06,665.2246
KWD,2021-08-05,665.8894
KWD,2021-08-04,665.6677
KWD,2021-08-03,665.4461
KWD,2021-08-02,665.4461
KWD,2021-07-30,664.3403
KWD,2021-07-29,664.7931
KWD,2021-07-28,664.7822
KWD,2021-07-27,664.3656
KWD,2021-07-26,664.4497
KWD,2021-07-22,664.6717
KWD,2021-07-20,664.7885
KWD,2021-07-19,664.7629
KWD,2021-07-16,664.7822
KWD,2021-07-15,664.6268
KWD,2021-07-14,664.6275
KWD,2021-07-13,664.6275
KWD,2021-07-12,665.0220
KWD,2021-07-09,663.8990
KWD,2021-07-08,663.7447
KWD,2021-07-07,663.8329
KWD,2021-07-06,663.6566
KWD,2021-07-05,663.5947
KWD,2021-07-02,665.6339
KWD,2021-07-01,667.3758
KWD,2021-06-30,667.9666
KWD,2021-06-29,663.9669
KWD,2021-06-28,663.3164
KWD,2021-06-25,663.2368
KWD,2021-06-23,663.3277
KWD,2021-06-22,663.3758
KWD,2021-06-21,663.2630
KWD,2021-06-18,663.3245
KWD,2021-06-17,664.1775
KWD,2021-06-16,663.7106
KWD,2021-06-15,648.5907
KWD,2021-06-14,664.4808
KWD,2021-06-11,664.4301
KWD,2021-06-10,663.9934
KWD,2021-06-09,664.2677
KWD,2021-06-08,664.3214
KWD,2021-06-07,664.1565
KWD,2021-06-04,663.4063
KWD,2021-06-03,663.3892
KWD,2021-06-02,663.2975
KWD,2021-06-01,663.2975
KWD,2021-05-31,662.6806
KWD,2021-05-28,663.5077
KWD,2021-05-25,663.3606
KWD,2021-05-24,664.0067
KWD,2021-05-21,664.7159
KWD,2021-05-20,664.2574
KWD,2021-05-19,664.0668
KWD,2021-05-18,663.7011
KWD,2021-05-17,663.0110
KWD,2021-05-13,662.9889
KWD,2021-05-12,663.0216
KWD,2021-05-11,663.6133
KWD,2021-05-10,662.6792
KWD,2021-05-07,662.0064
KWD,2021-05-06,662.1395
KWD,2021-05-05,662.1345
KWD,2021-05-04,662.5904
KWD,2021-05-03,661.2922
KWD,2021-04-30,662.8258
KWD,2021-04-29,663.7315
KWD,2021-04-28,655.8847
KWD,2021-04-27,655.8847
KWD,2021-04-23,637.0289
KWD,2021-04-22,637.4925
KWD,2021-04-21,636.9917
KWD,2021-04-20,637.2941
KWD,2021-04-19,645.0440
KWD,2021-04-16,663.0450
KWD,2021-04-15,663.3719
KWD,2021-04-12,662.1510
KWD,2021-04-09,662.5378
KWD,2021-04-08,662.4661
KWD,2021-04-07,659.0224
KWD,2021-04-06,660.9205
KWD,2021-04-05,659.7452
KWD,2021-04-01,658.7808
KWD,2021-03-31,647.0877
KWD,2021-03-30,659.7264
KWD,2021-03-29,655.7594
KWD,2021-03-26,657.1026
KWD,2021-03-25,655.4555
KWD,2021-03-24,658.3706
KWD,2021-03-23,654.8649
KWD,2021-03-22,653.4521
KWD,2021-03-19,659.8248
KWD,2021-03-18,653.9595
KWD,2021-03-17,657.5278
KWD,2021-03-16,651.4003
KWD,2021-03-15,647.5467
KWD,2021-03-12,650.0192
KWD,2021-03-10,647.3033
KWD,2021-03-09,645.3636
KWD,2021-03-08,645.0655
KWD,2021-03-05,645.5100
KWD,2021-03-04,644.9211
KWD,2021-03-03,645.9167
KWD,2021-03-02,642.5928
KWD,2021-03-01,640.6515
KWD,2021-02-25,640.8744
KWD,2021-02-24,641.2531
KWD,2021-02-23,641.8554
KWD,2021-02-22,644.0945
KWD,2021-02-19,643.7492
KWD,2021-02-18,643.7492
KWD,2021-02-17,644.4466
KWD,2021-02-16,641.1864
KWD,2021-02-15,641.1864
KWD,2021-02-12,643.6438
KWD,2021-02-11,643.4432
KWD,2021-02-10,641.7074
KWD,2021-02-09,641.8692
KWD,2021-02-08,639.8180
KWD,2021-02-05,641.6231
KWD,2021-02-03,640.3089
KWD,2021-02-02,635.8028
KWD,2021-02-01,630.6692
KWD,2021-01-29,642.0332
KWD,2021-01-27,647.5452
KWD,2021-01-26,647.8364
KWD,2021-01-25,650.3476
KWD,2021-01-22,648.7598
KWD,2021-01-21,643.2586
KWD,2021-01-20,642.6432
KWD,2021-01-19,638.2945
KWD,2021-01-18,635.4919
KWD,2021-01-15,630.1722
KWD,2021-01-13,616.0643
KWD,2021-01-12,615.7798
KWD,2021-01-11,617.6716
KWD,2021-01-08,611.4444
KWD,2021-01-07,609.7963
KWD,2021-01-06,609.3946
KWD,2021-01-05,608.3525
KWD,2021-01-04,609.1567
KWD,2021-01-01,609.5367
KWD,2020-12-31,612.8825
KWD,2020-12-30,615.4771
KWD,2020-12-28,623.1280
KWD,2020-12-24,622.8513
KWD,2020-12-23,621.0112
KWD,2020-12-22,610.2279
KWD,2020-12-21,618.7747
KWD,2020-12-18,617.2279
KWD,2020-12-17,617.3268
KWD,2020-12-16,615.2184
KWD,2020-12-15,611.4352
KWD,2020-12-14,611.2042
KWD,2020-12-11,608.7384
KWD,2020-12-10,609.6839
KWD,2020-12-09,609.5914
KWD,2020-12-08,609.8065
KWD,2020-12-07,607.3258
KWD,2020-12-04,610.7659
KWD,2020-12-03,611.9060
KWD,2020-12-02,607.7276
KWD,2020-12-01,604.0508
KWD,2020-11-30,605.6323
KWD,2020-11-27,606.4807
KWD,2020-11-26,607.4234
KWD,2020-11-25,607.0727
KWD,2020-11-24,607.3491
KWD,2020-11-23,606.1473
KWD,2020-11-20,604.5858
KWD,2020-11-19,605.5406
KWD,2020-11-18,605.4355
KWD,2020-11-17,605.7950
KWD,2020-11-16,604.4879
KWD,2020-11-13,604.4650
KWD,2020-11-12,604.4483
KWD,2020-11-11,604.1857
KWD,2020-11-10,604.4902
KWD,2020-11-09,603.8180
KWD,2020-11-06,603.4847
KWD,2020-11-05,602.0751
KWD,2020-11-04,602.6172
KWD,2020-11-03,602.3044
KWD,2020-11-02,599.1541
KWD,2020-10-29,603.0003
KWD,2020-10-28,603.0704
KWD,2020-10-27,603.1790
KWD,2020-10-26,603.8603
KWD,2020-10-23,603.2773
KWD,2020-10-22,603.2046
KWD,2020-10-21,602.7776
KWD,2020-10-20,602.5933
KWD,2020-10-19,602.3539
KWD,2020-10-16,603.5758
KWD,2020-10-15,603.2807
KWD,2020-10-14,602.2948
KWD,2020-10-13,602.1311
KWD,2020-10-12,602.2263
KWD,2020-10-09,601.1475
KWD,2020-10-08,602.0636
KWD,2020-10-07,603.1928
KWD,2020-10-06,603.3573
KWD,2020-10-05,602.7186
KWD,2020-10-02,603.8090
KWD,2020-09-30,605.6885
KWD,2020-09-29,604.7870
KWD,2020-09-28,604.5272
KWD,2020-09-25,603.9810
KWD,2020-09-24,604.4540
KWD,2020-09-23,606.0177
KWD,2020-09-22,606.8349
KWD,2020-09-21,606.3069
KWD,2020-09-18,604.8466
KWD,2020-09-17,605.0026
KWD,2020-09-16,599.5348
KWD,2020-09-15,602.2845
KWD,2020-09-14,603.2778
KWD,2020-09-11,603.5743
KWD,2020-09-10,602.5103
KWD,2020-09-09,602.6995
KWD,2020-09-08,604.0088
KWD,2020-09-07,605.4081
KWD,2020-09-04,605.6688
KWD,2020-09-03,606.7968
KWD,2020-09-02,609.5657
KWD,2020-08-31,609.4044
KWD,2020-08-28,608.9799
KWD,2020-08-27,609.4041
KWD,2020-08-26,608.7428
KWD,2020-08-25,604.1675
KWD,2020-08-24,602.7870
KWD,2020-08-21,608.2517
KWD,2020-08-20,606.7568
KWD,2020-08-19,602.6463
KWD,2020-08-18,599.4872
KWD,2020-08-17,597.7293
KWD,2020-08-14,597.2304
KWD,2020-08-13,599.3512
KWD,2020-08-12,602.5281
KWD,2020-08-11,604.1605
KWD,2020-08-10,606.0081
KWD,2020-08-07,607.1157
KWD,2020-08-06,603.0837
KWD,2020-08-05,606.4821
KWD,2020-08-04,606.3231
KWD,2020-07-31,603.6506
KWD,2020-07-30,603.7986
KWD,2020-07-29,607.0741
KWD,2020-07-28,606.9660
KWD,2020-07-27,605.8479
KWD,2020-07-24,605.9749
KWD,2020-07-23,605.4385
KWD,2020-07-22,604.8380
KWD,2020-07-21,604.3524
KWD,2020-07-20,603.5712
KWD,2020-07-17,603.6527
KWD,2020-07-16,603.6660
KWD,2020-07-15,603.7635
KWD,2020-07-14,603.9990
KWD,2020-07-13,603.8545
KWD,2020-07-10,603.3600
KWD,2020-07-09,603.7290
KWD,2020-07-08,603.7895
KWD,2020-07-07,603.8616
KWD,2020-07-06,604.1881
KWD,2020-07-03,604.6840
KWD,2020-07-02,605.1932
KWD,2020-07-01,604.7636
KWD,2020-06-30,605.0528
KWD,2020-06-29,604.7698
KWD,2020-06-26,605.5999
KWD,2020-06-25,606.9091
KWD,2020-06-24,606.7981
KWD,2020-06-23,606.1491
KWD,2020-06-22,606.1303
KWD,2020-06-19,606.4070
KWD,2020-06-18,606.6784
KWD,2020-06-17,604.5332
KWD,2020-06-16,603.0223
KWD,2020-06-15,601.8685
KWD,2020-06-12,602.1714
KWD,2020-06-11,601.9860
KWD,2020-06-10,601.1810
KWD,2020-06-09,600.7836
KWD,2020-06-08,602.8955
KWD,2020-06-04,603.0312
KWD,2020-06-03,603.2548
KWD,2020-06-02,604.0688
KWD,2020-06-01,603.8787
KWD,2020-05-29,603.5526
KWD,2020-05-28,603.0956
KWD,2020-05-27,602.7305
KWD,2020-05-26,600.9171
KWD,2020-05-22,605.2662
KWD,2020-05-21,606.4031
KWD,2020-05-20,607.5521
KWD,2020-05-19,606.7928
KWD,2020-05-18,607.8797
KWD,2020-05-15,608.3760
KWD,2020-05-14,608.7511
KWD,2020-05-13,609.1036
KWD,2020-05-12,608.2700
KWD,2020-05-11,609.2444
KWD,2020-05-06,611.5941
KWD,2020-05-05,615.0027
KWD,2020-05-04,620.0556
KWD,2020-04-30,623.1018
KWD,2020-04-29,622.3299
KWD,2020-04-28,619.9678
KWD,2020-04-27,617.2641
KWD,2020-04-24,615.3846
KWD,2020-04-23,617.6923
KWD,2020-04-22,618.5904
KWD,2020-04-21,625.5082
KWD,2020-04-20,614.9905
KWD,2020-04-17,618.5477
KWD,2020-04-16,615.3833
KWD,2020-04-15,619.3791
KWD,2020-04-09,641.2658
KWD,2020-04-08,636.9875
KWD,2020-04-06,630.0204
KWD,2020-04-03,611.8461
KWD,2020-04-02,607.0288
KWD,2020-04-01,607.5281
KWD,2020-03-31,599.3378
KWD,2020-03-30,607.6555
KWD,2020-03-27,611.6677
KWD,2020-03-26,599.9366
KWD,2020-03-25,605.2514
KWD,2020-03-24,598.8791
KWD,2020-03-23,600.7646
KWD,2020-03-20,600.8563
KWD,2020-03-19,596.5477
KWD,2020-03-18,597.8211
KWD,2020-03-17,594.5265
KWD,2020-03-13,594.2091
KWD,2020-03-12,595.2196
KWD,2020-03-11,596.4351
KWD,2020-03-10,596.0702
KWD,2020-03-06,594.7117
KWD,2020-03-05,595.0791
KWD,2020-03-04,595.3207
KWD,2020-03-03,595.2341
KWD,2020-03-02,594.7241
KWD,2020-02-28,594.3351
KWD,2020-02-27,592.9926
KWD,2020-02-26,594.1347
KWD,2020-02-25,594.2449
KWD,2020-02-24,593.1703
KWD,2020-02-20,594.6309
KWD,2020-02-19,594.8315
KWD,2020-02-18,595.5820
KWD,2020-02-17,595.3927
KWD,2020-02-14,595.3317
KWD,2020-02-13,595.3022
KWD,2020-02-12,596.7895
KWD,2020-02-11,596.7898
KWD,2020-02-10,596.6148
KWD,2020-02-07,596.5158
KWD,2020-02-06,596.7016
KWD,2020-02-05,596.9674
KWD,2020-02-03,596.7161
KWD,2020-01-31,597.9114
KWD,2020-01-30,597.6240
KWD,2020-01-29,598.0392
KWD,2020-01-28,597.7198
KWD,2020-01-27,597.7358
KWD,2020-01-24,597.6465
KWD,2020-01-23,597.5364
KWD,2020-01-22,597.3790
KWD,2020-01-21,597.3915
KWD,2020-01-20,597.2976
KWD,2020-01-17,597.5338
KWD,2020-01-16,598.0165
KWD,2020-01-14,597.2696
KWD,2020-01-13,597.3669
KWD,2020-01-09,597.4206
KWD,2020-01-08,597.9493
KWD,2020-01-07,598.4377
KWD,2020-01-06,598.2770
KWD,2020-01-03,598.1423
KWD,2020-01-02,597.1565
KWD,2020-01-01,598.6184
KWD,2019-12-31,599.1358
KWD,2019-12-30,597.2164
KWD,2019-12-27,597.2533
KWD,2019-12-26,597.3442
KWD,2019-12-24,596.9509
KWD,2019-12-23,597.2853
KWD,2019-12-20,597.4613
KWD,2019-12-19,597.0132
KWD,2019-12-18,596.2653
KWD,2019-12-17,596.8049
KWD,2019-12-16,597.0015
KWD,2019-12-13,595.4354
KWD,2019-12-12,596.5149
KWD,2019-12-10,596.7190
KWD,2019-12-09,597.2777
KWD,2019-12-06,597.0150
KWD,2019-12-05,596.9370
KWD,2019-12-04,597.0294
KWD,2019-12-03,595.4078
KWD,2019-12-02,595.1239
KWD,2019-11-29,593.2931
KWD,2019-11-28,595.4960
KWD,2019-11-27,596.1030
KWD,2019-11-26,594.3069
KWD,2019-11-25,592.5989
KWD,2019-11-22,590.9365
KWD,2019-11-21,589.8801
KWD,2019-11-20,590.2845
KWD,2019-11-19,591.5160
KWD,2019-11-18,593.3518
KWD,2019-11-15,593.5291
KWD,2019-11-14,593.3428
KWD,2019-11-13,594.9895
KWD,2019-11-08,595.6809
KWD,2019-11-07,594.5071
KWD,2019-11-06,592.5240
KWD,2019-11-05,594.3058
KWD,2019-11-04,597.4702
KWD,2019-11-01,596.8901
KWD,2019-10-31,597.0774
KWD,2019-10-30,597.7920
KWD,2019-10-29,596.8009
KWD,2019-10-28,596.9083
KWD,2019-10-25,596.8079
KWD,2019-10-24,598.0718
KWD,2019-10-23,598.7401
KWD,2019-10-22,599.7414
KWD,2019-10-21,599.9186
KWD,2019-10-18,599.8000
KWD,2019-10-17,598.1733
KWD,2019-10-16,597.7869
KWD,2019-10-15,594.4644
KWD,2019-10-14,594.2368
KWD,2019-10-11,594.0776
KWD,2019-10-10,593.4994
KWD,2019-10-09,594.0656
KWD,2019-10-08,595.5050
KWD,2019-10-07,597.4877
KWD,2019-10-04,598.1212
KWD,2019-10-03,599.6674
KWD,2019-10-02,598.4809
KWD,2019-10-01,599.0869
KWD,2019-09-30,599.0359
KWD,2019-09-27,597.4325
KWD,2019-09-26,597.5604
KWD,2019-09-25,597.4202
KWD,2019-09-24,596.9045
KWD,2019-09-23,596.3105
KWD,2019-09-20,595.4420
KWD,2019-09-19,594.8636
KWD,2019-09-18,594.0105
KWD,2019-09-17,593.7756
KWD,2019-09-16,593.4406
KWD,2019-09-12,592.9775
KWD,2019-09-11,593.5124
KWD,2019-09-10,594.0694
KWD,2019-09-09,595.1774
KWD,2019-09-06,594.3777
KWD,2019-09-05,593.9789
KWD,2019-09-04,593.1955
KWD,2019-09-03,591.4569
KWD,2019-09-02,592.5513
KWD,2019-08-30,594.8792
KWD,2019-08-29,592.7314
KWD,2019-08-28,591.9758
KWD,2019-08-27,592.4594
KWD,2019-08-26,591.7980
KWD,2019-08-23,590.0605
KWD,2019-08-22,586.4998
KWD,2019-08-21,586.2470
KWD,2019-08-20,583.1484
KWD,2019-08-19,581.6967
KWD,2019-08-16,582.0911
KWD,2019-08-15,581.6311
KWD,2019-08-13,581.4091
KWD,2019-08-09,582.9765
KWD,2019-08-08,583.8382
KWD,2019-08-07,582.9314
KWD,2019-08-06,581.3553
KWD,2019-08-05,579.6058
KWD,2019-08-02,579.3442
KWD,2019-08-01,579.1340
KWD,2019-07-31,578.6964
KWD,2019-07-30,578.5126
KWD,2019-07-29,578.5242
KWD,2019-07-26,578.4341
KWD,2019-07-25,578.4538
KWD,2019-07-24,578.1602
KWD,2019-07-23,577.4579
KWD,2019-07-22,577.3059
KWD,2019-07-19,576.8570
KWD,2019-07-18,577.0440
KWD,2019-07-17,576.7995
KWD,2019-07-15,576.7667
KWD,2019-07-12,576.6096
KWD,2019-07-11,576.8005
KWD,2019-07-10,578.0910
KWD,2019-07-09,578.9316
KWD,2019-07-08,579.2983
KWD,2019-07-05,580.7348
KWD,2019-07-04,579.6458
KWD,2019-07-03,580.4625
KWD,2019-07-02,580.4134
KWD,2019-07-01,581.8405
KWD,2019-06-28,581.1139
KWD,2019-06-27,581.2298
KWD,2019-06-26,581.7980
KWD,2019-06-25,581.5727
KWD,2019-06-24,582.0787
KWD,2019-06-21,582.7315
KWD,2019-06-20,581.7509
KWD,2019-06-19,581.1026
KWD,2019-06-18,582.1290
KWD,2019-06-17,581.2902
KWD,2019-06-14,581.2325
KWD,2019-06-13,580.8712
KWD,2019-06-12,580.7188
KWD,2019-06-11,580.8093
KWD,2019-06-10,580.4590
KWD,2019-06-07,580.6422
KWD,2019-06-06,579.7121
KWD,2019-06-04,580.0243
KWD,2019-06-03,579.8118
KWD,2019-05-31,579.3714
KWD,2019-05-30,579.0658
KWD,2019-05-29,579.3885
KWD,2019-05-28,578.4963
KWD,2019-05-27,580.1341
KWD,2019-05-24,580.3012
KWD,2019-05-23,580.2279
KWD,2019-05-22,578.7714
KWD,2019-05-21,577.9460
KWD,2019-05-17,579.4366
KWD,2019-05-16,579.9300
KWD,2019-05-15,581.0517
KWD,2019-05-14,580.5772
KWD,2019-05-13,579.1275
KWD,2019-05-10,576.8477
KWD,2019-05-09,578.9434
KWD,2019-05-08,584.4993
KWD,2019-05-07,584.0170
KWD,2019-05-06,581.7204
KWD,2019-05-03,581.3646
KWD,2019-05-02,578.2207
KWD,2019-04-30,578.7055
KWD,2019-04-29,575.6332
KWD,2019-04-26,574.9139
KWD,2019-04-25,574.2739
KWD,2019-04-24,573.9222
KWD,2019-04-23,574.7752
KWD,2019-04-22,573.6057
KWD,2019-04-18,574.3699
KWD,2019-04-17,574.3668
KWD,2019-04-16,574.2599
KWD,2019-04-12,574.2153
KWD,2019-04-11,574.2505
KWD,2019-04-10,573.9331
KWD,2019-04-09,573.8903
KWD,2019-04-08,573.9930
KWD,2019-04-05,573.7883
KWD,2019-04-04,573.6567
KWD,2019-04-03,572.9121
KWD,2019-04-02,574.1996
KWD,2019-04-01,577.3316
KWD,2019-03-29,579.3369
